YT,AMAV,AMBI,AMCO,AMGO,AMRO,AMWI,BASP,BASW,BCNH,BHCO,BLTE,BOBO,BRBL,BWTE,CAEG,CANG,CCLO,CCSP,COGR,CONI,COYE,DICK,EABL,EAKI,FRGU,GADW,GHOW,GREG,GRSP,GWTE,HESP,HOGR,HOLA,KILL,LESC,LESP,LEYE,MAGO,MALL,MAWR,MODO,NESP,NOHA,NOPI,NSHO,OROR,RBGU,RNDU,RUDU,RWBL,SAVS,SEWR,SORA,SPPI,STGR,SWHA,TRES,UPSA,WEKI,WEME,WILL,WIPH,WISN,YEWA,YHBL,YEAR.x,Transect.x,meanpopr.x,meanbrin.x,meanNC3.x,meanIC3.x,meanNC4.x,meanIC4.x,meanNleg.x,meanIleg.x,meanNForb.x,meanIForb.x,meanNWood.x,meanIWood.x,meanBare.x,meanDead.x,R.x,ld.x,TRT.x,bloop1.x,TSF.x,Season.x,SiteName.x,toposd15_var_2.x,FocalSt_TWI15_2.x,YEAR.y,Transect.y,meanpopr.y,meanbrin.y,meanNC3.y,meanIC3.y,meanNC4.y,meanIC4.y,meanNleg.y,meanIleg.y,meanNForb.y,meanIForb.y,meanNWood.y,meanIWood.y,meanBare.y,meanDead.y,R.y,ld.y,TRT.y,bloop1.y,TSF.y,Season.y,SiteName.y,toposd15_var_2.y,FocalSt_TWI15_2.y,Shape.Area,TransectAlone,pasyr,
RMESWN2020,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,2020,RMESWN,20.65,22.45,1.35,0.3,3.8,0,2.55,0.3,13.45,0,8.75,0,2.05,22.4,2.525,40.9,SLG,RMESWN20201,UNB,SLG,Thin Loamy,3.342952,0.237642,2020,RMESWN,20.65,22.45,1.35,0.3,3.8,0,2.55,0.3,13.45,0,8.75,0,2.05,22.4,2.525,40.9,SLG,RMESWN20201,UNB,SLG,Thin Loamy,3.342952,0.237642,0,RMESWN,RME2020,
RMESWS2017,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,RMESWS,31.3,35.9,0.9,0.75,0.3,0,1.35,2.4,6,0.9,1.2,0,3.15,14.4,2.05,11.375,SLG,RMESWS20171,UNB,SLG,Thin Loamy,3.830629,0.045653,2017,RMESWS,31.3,35.9,0.9,0.75,0.3,0,1.35,2.4,6,0.9,1.2,0,3.15,14.4,2.05,11.375,SLG,RMESWS20171,UNB,SLG,Thin Loamy,3.830629,0.045653,0,RMESWS,RME2017,
RMESWS2018,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2018,RMESWS,5.55,44.65,0,0,3.8,0,3,0.15,16.9,0,8.85,0,6.35,2.55,4.95,14.6,SLG,RMESWS20181,UNB,SLG,Thin Loamy,3.830629,0.045653,2018,RMESWS,5.55,44.65,0,0,3.8,0,3,0.15,16.9,0,8.85,0,6.35,2.55,4.95,14.6,SLG,RMESWS20181,UNB,SLG,Thin Loamy,3.830629,0.045653,0,RMESWS,RME2018,
RMESWS2019,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,RMESWS,36.6,30.55,7.3,0,2.65,0,2.7,4.45,6.4,2.05,1.35,0,2.05,4.5,3.8,41.0375,SLG,RMESWS20191,UNB,SLG,Thin Loamy,3.830629,0.045653,2019,RMESWS,36.6,30.55,7.3,0,2.65,0,2.7,4.45,6.4,2.05,1.35,0,2.05,4.5,3.8,41.0375,SLG,RMESWS20191,UNB,SLG,Thin Loamy,3.830629,0.045653,0,RMESWS,RME2019,
RMESWS2020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,RMESWS,21.85,30.75,0.9,0,0.15,0,1.35,0.3,3.9,0.15,4.3,0,0.9,26,2.5125,51.3375,SLG,RMESWS20201,UNB,SLG,Thin Loamy,3.830629,0.045653,2020,RMESWS,21.85,30.75,0.9,0,0.15,0,1.35,0.3,3.9,0.15,4.3,0,0.9,26,2.5125,51.3375,SLG,RMESWS20201,UNB,SLG,Thin Loamy,3.830629,0.045653,0,RMESWS,RME2020,
RNENEN2017,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2017,RNENEN,13.25,28.85,0,0,0,0,0,0.3,2.85,0,19.2,0,0.15,27.4,6.3625,36.625,SLG,RNENEN20171,UNB,SLG,Loamy,2.560749,0.553013,2017,RNENEN,13.25,28.85,0,0,0,0,0,0.3,2.85,0,19.2,0,0.15,27.4,6.3625,36.625,SLG,RNENEN20171,UNB,SLG,Loamy,2.560749,0.553013,0,RNENEN,RNE2017,
RNENEN2018,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,RNENEN,59.73684,23.21053,0,0,0,0,0.947368,0,6.105263,0,7.368421,0,1.578947,0,3,48.10526,SLG,RNENEN20181,UNB,SLG,Loamy,2.560749,0.553013,2018,RNENEN,59.73684,23.21053,0,0,0,0,0.947368,0,6.105263,0,7.368421,0,1.578947,0,3,48.10526,SLG,RNENEN20181,UNB,SLG,Loamy,2.560749,0.553013,0,RNENEN,RNE2018,
RNENEN2019,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,RNENEN,39.5,30.7,1.05,0.15,0,0,1.35,0.75,3.75,1.2,6.9,0,3.1,25.35,3.2875,56.175,SLG,RNENEN20191,UNB,SLG,Loamy,2.560749,0.553013,2019,RNENEN,39.5,30.7,1.05,0.15,0,0,1.35,0.75,3.75,1.2,6.9,0,3.1,25.35,3.2875,56.175,SLG,RNENEN20191,UNB,SLG,Loamy,2.560749,0.553013,0,RNENEN,RNE2019,
RNENEN2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,RNENEN,25.9,14.3,2.1,0,0,0,0.45,0.3,4.95,0,6.9,0,2.1,35.7,2.0625,26.825,SLG,RNENEN20201,UNB,SLG,Loamy,2.560749,0.553013,2020,RNENEN,25.9,14.3,2.1,0,0,0,0.45,0.3,4.95,0,6.9,0,2.1,35.7,2.0625,26.825,SLG,RNENEN20201,UNB,SLG,Loamy,2.560749,0.553013,0,RNENEN,RNE2020,
RNENES2017,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,RNENES,19.05,21.65,0,0,0,0,0,0,3,0,9.65,0,1.05,36.6,5.7125,55,SLG,RNENES20171,UNB,SLG,Thin Loamy,2.204656,0.484329,2017,RNENES,19.05,21.65,0,0,0,0,0,0,3,0,9.65,0,1.05,36.6,5.7125,55,SLG,RNENES20171,UNB,SLG,Thin Loamy,2.204656,0.484329,0,RNENES,RNE2017,
RNENES2018,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,RNENES,44.4,31.2,0,0,0,0,0.45,0.6,5.5,1.95,1.2,0,0.75,6.8,3,46.7,SLG,RNENES20181,UNB,SLG,Thin Loamy,2.204656,0.484329,2018,RNENES,44.4,31.2,0,0,0,0,0.45,0.6,5.5,1.95,1.2,0,0.75,6.8,3,46.7,SLG,RNENES20181,UNB,SLG,Thin Loamy,2.204656,0.484329,0,RNENES,RNE2018,
RNENES2019,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,RNENES,40.6,31,1.65,0.15,0,0,1.5,0.45,5.85,0.15,8,0,0.75,14.7,4.175,43.2625,SLG,RNENES20191,UNB,SLG,Thin Loamy,2.204656,0.484329,2019,RNENES,40.6,31,1.65,0.15,0,0,1.5,0.45,5.85,0.15,8,0,0.75,14.7,4.175,43.2625,SLG,RNENES20191,UNB,SLG,Thin Loamy,2.204656,0.484329,0,RNENES,RNE2019,
RNENES2020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,RNENES,25.9,14.8,0.9,0,0,0,0.75,0,4.65,0.3,5.1,0,1.35,41.75,2.2875,37.525,SLG,RNENES20201,UNB,SLG,Thin Loamy,2.204656,0.484329,2020,RNENES,25.9,14.8,0.9,0,0,0,0.75,0,4.65,0.3,5.1,0,1.35,41.75,2.2875,37.525,SLG,RNENES20201,UNB,SLG,Thin Loamy,2.204656,0.484329,0,RNENES,RNE2020,
RNENWN2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,RNENWN,24.95,21.55,0,0,0,0,0,0.15,2.25,0.15,11.3,0,0.9,29.55,4.4125,31.875,SLG,RNENWN20171,UNB,SLG,Thin Loamy,1.461728,1.561171,2017,RNENWN,24.95,21.55,0,0,0,0,0,0.15,2.25,0.15,11.3,0,0.9,29.55,4.4125,31.875,SLG,RNENWN20171,UNB,SLG,Thin Loamy,1.461728,1.561171,0,RNENWN,RNE2017,
RNENWN2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,RNENWN,43,29.55,0,0,0,0,0.15,0.15,5.4,0.9,4.75,0,1.05,7.35,2.8,38.55,SLG,RNENWN20181,UNB,SLG,Thin Loamy,1.461728,1.561171,2018,RNENWN,43,29.55,0,0,0,0,0.15,0.15,5.4,0.9,4.75,0,1.05,7.35,2.8,38.55,SLG,RNENWN20181,UNB,SLG,Thin Loamy,1.461728,1.561171,0,RNENWN,RNE2018,
RNENWN2019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,RNENWN,41.5,20.25,2.2,0.3,0.75,0,2.55,5.7,4.5,1.95,7.8,0,6.8,28,2.25,34.5875,SLG,RNENWN20191,UNB,SLG,Thin Loamy,1.461728,1.561171,2019,RNENWN,41.5,20.25,2.2,0.3,0.75,0,2.55,5.7,4.5,1.95,7.8,0,6.8,28,2.25,34.5875,SLG,RNENWN20191,UNB,SLG,Thin Loamy,1.461728,1.561171,0,RNENWN,RNE2019,
RNENWN2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,RNENWN,27.2,12.5,3.3,0.6,0.75,0,0.9,1.2,4.2,0.45,8.15,0,7.7,48,1.9625,23.725,SLG,RNENWN20201,UNB,SLG,Thin Loamy,1.461728,1.561171,2020,RNENWN,27.2,12.5,3.3,0.6,0.75,0,0.9,1.2,4.2,0.45,8.15,0,7.7,48,1.9625,23.725,SLG,RNENWN20201,UNB,SLG,Thin Loamy,1.461728,1.561171,0,RNENWN,RNE2020,
RNENWS2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,RNENWS,8.3,27.85,0,0,0,0,0,0,2.25,0.15,9,0,3.85,36.8,4.375,27.625,SLG,RNENWS20171,UNB,SLG,Loamy,0.539476,0.957909,2017,RNENWS,8.3,27.85,0,0,0,0,0,0,2.25,0.15,9,0,3.85,36.8,4.375,27.625,SLG,RNENWS20171,UNB,SLG,Loamy,0.539476,0.957909,0,RNENWS,RNE2017,
RNENWS2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2018,RNENWS,39.6,29.4,0,0,2.65,0,0.15,0.15,9.85,2.95,4.9,0,1.5,8.1,2.6,40.3,SLG,RNENWS20181,UNB,SLG,Loamy,0.539476,0.957909,2018,RNENWS,39.6,29.4,0,0,2.65,0,0.15,0.15,9.85,2.95,4.9,0,1.5,8.1,2.6,40.3,SLG,RNENWS20181,UNB,SLG,Loamy,0.539476,0.957909,0,RNENWS,RNE2018,
RNENWS2019,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2019,RNENWS,33.65,20.75,6.1,0.9,6.95,0,2.7,3.1,6.45,0.3,3.85,0,9.5,22,2.0625,17.225,SLG,RNENWS20191,UNB,SLG,Loamy,0.539476,0.957909,2019,RNENWS,33.65,20.75,6.1,0.9,6.95,0,2.7,3.1,6.45,0.3,3.85,0,9.5,22,2.0625,17.225,SLG,RNENWS20191,UNB,SLG,Loamy,0.539476,0.957909,0,RNENWS,RNE2019,
RNENWS2020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,RNENWS,21.3,11.25,4.65,1.05,0.75,0,1.05,1.2,6,0,6.3,0,12.05,52.65,1.55,18.575,SLG,RNENWS20201,UNB,SLG,Loamy,0.539476,0.957909,2020,RNENWS,21.3,11.25,4.65,1.05,0.75,0,1.05,1.2,6,0,6.3,0,12.05,52.65,1.55,18.575,SLG,RNENWS20201,UNB,SLG,Loamy,0.539476,0.957909,0,RNENWS,RNE2020,
RNESEN2017,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,RNESEN,5.3,19.8,0.75,0,0,0,0,0.3,2.85,0.9,11.55,0,5.9,37.05,5.025,28.375,SLG,RNESEN20171,UNB,SLG,Thin Loamy,15.48186,0.114838,2017,RNESEN,5.3,19.8,0.75,0,0,0,0,0.3,2.85,0.9,11.55,0,5.9,37.05,5.025,28.375,SLG,RNESEN20171,UNB,SLG,Thin Loamy,15.48186,0.114838,0,RNESEN,RNE2017,
RNESEN2018,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,RNESEN,32.85,16.35,0,0,2.05,0,0.15,0.15,16.8,0,6.4,0,8.05,13.25,2.7,28.95,SLG,RNESEN20181,UNB,SLG,Thin Loamy,15.48186,0.114838,2018,RNESEN,32.85,16.35,0,0,2.05,0,0.15,0.15,16.8,0,6.4,0,8.05,13.25,2.7,28.95,SLG,RNESEN20181,UNB,SLG,Thin Loamy,15.48186,0.114838,0,RNESEN,RNE2018,
RNESEN2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,RNESEN,16.65,32.75,9.35,2.65,5.7,0,1.35,4.3,5.65,1.65,5.35,0.15,2.1,11.75,3.5875,25.975,SLG,RNESEN20191,UNB,SLG,Thin Loamy,15.48186,0.114838,2019,RNESEN,16.65,32.75,9.35,2.65,5.7,0,1.35,4.3,5.65,1.65,5.35,0.15,2.1,11.75,3.5875,25.975,SLG,RNESEN20191,UNB,SLG,Thin Loamy,15.48186,0.114838,0,RNESEN,RNE2019,
RNESEN2020,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2020,RNESEN,17.8,19.95,1.2,0,1.65,0,1.2,0.9,5.7,0.15,6.45,0,3.55,39.65,1.8,29.4625,SLG,RNESEN20201,UNB,SLG,Thin Loamy,15.48186,0.114838,2020,RNESEN,17.8,19.95,1.2,0,1.65,0,1.2,0.9,5.7,0.15,6.45,0,3.55,39.65,1.8,29.4625,SLG,RNESEN20201,UNB,SLG,Thin Loamy,15.48186,0.114838,0,RNESEN,RNE2020,
RNESES2017,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,RNESES,28,19.8,0,0,0,0,0,0,1.65,0.15,14.8,0,1.5,29.05,5.5875,39.625,SLG,RNESES20171,UNB,SLG,Thin Loamy,3.290063,0.652784,2017,RNESES,28,19.8,0,0,0,0,0,0,1.65,0.15,14.8,0,1.5,29.05,5.5875,39.625,SLG,RNESES20171,UNB,SLG,Thin Loamy,3.290063,0.652784,0,RNESES,RNE2017,
RNESES2018,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,RNESES,46.05,24.15,0,0,5.65,0,0.15,0.3,5.95,3.55,0.9,0,3.15,5.05,2.55,38.25,SLG,RNESES20181,UNB,SLG,Thin Loamy,3.290063,0.652784,2018,RNESES,46.05,24.15,0,0,5.65,0,0.15,0.3,5.95,3.55,0.9,0,3.15,5.05,2.55,38.25,SLG,RNESES20181,UNB,SLG,Thin Loamy,3.290063,0.652784,0,RNESES,RNE2018,
RNESES2019,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,RNESES,30.8,43.1,4.5,0,0.15,0,0,0.3,2.25,0.15,8.5,0,0.9,1.65,4.5125,45.5875,SLG,RNESES20191,UNB,SLG,Thin Loamy,3.290063,0.652784,2019,RNESES,30.8,43.1,4.5,0,0.15,0,0,0.3,2.25,0.15,8.5,0,0.9,1.65,4.5125,45.5875,SLG,RNESES20191,UNB,SLG,Thin Loamy,3.290063,0.652784,0,RNESES,RNE2019,
RNESES2020,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,RNESES,28.9,14.25,0.75,0,0,0,0.45,0.15,2.7,0.6,13.1,0,1.2,34.85,1.925,40.2375,SLG,RNESES20201,UNB,SLG,Thin Loamy,3.290063,0.652784,2020,RNESES,28.9,14.25,0.75,0,0,0,0.45,0.15,2.7,0.6,13.1,0,1.2,34.85,1.925,40.2375,SLG,RNESES20201,UNB,SLG,Thin Loamy,3.290063,0.652784,0,RNESES,RNE2020,
RNESWN2017,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,RNESWN,18.55,26,1.8,0,0,0,0.15,0.15,4.9,0.45,12.5,0,2.55,21.45,6.6625,35,SLG,RNESWN20171,UNB,SLG,Very Shallow,8.924442,0.384242,2017,RNESWN,18.55,26,1.8,0,0,0,0.15,0.15,4.9,0.45,12.5,0,2.55,21.45,6.6625,35,SLG,RNESWN20171,UNB,SLG,Very Shallow,8.924442,0.384242,0,RNESWN,RNE2017,
RNESWN2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,RNESWN,46.1,18.75,0,0,4.55,0,0.15,0.45,7.05,0,1.8,0,3.4,8.05,2.65,22.35,SLG,RNESWN20181,UNB,SLG,Very Shallow,8.924442,0.384242,2018,RNESWN,46.1,18.75,0,0,4.55,0,0.15,0.45,7.05,0,1.8,0,3.4,8.05,2.65,22.35,SLG,RNESWN20181,UNB,SLG,Very Shallow,8.924442,0.384242,0,RNESWN,RNE2018,
RNESWN2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2019,RNESWN,28.9,40,0.45,1.5,7.6,0,0.45,1.8,12.45,3.7,13.85,0.05,2.25,13.15,3.75,16.85,SLG,RNESWN20191,UNB,SLG,Very Shallow,8.924442,0.384242,2019,RNESWN,28.9,40,0.45,1.5,7.6,0,0.45,1.8,12.45,3.7,13.85,0.05,2.25,13.15,3.75,16.85,SLG,RNESWN20191,UNB,SLG,Very Shallow,8.924442,0.384242,0,RNESWN,RNE2019,
RNESWN2020,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,RNESWN,20.05,17.6,7.1,0.75,5,0.15,0.45,1.2,9.6,0.6,9.9,0.75,1.95,43.3,2.2625,35.6875,SLG,RNESWN20201,UNB,SLG,Very Shallow,8.924442,0.384242,2020,RNESWN,20.05,17.6,7.1,0.75,5,0.15,0.45,1.2,9.6,0.6,9.9,0.75,1.95,43.3,2.2625,35.6875,SLG,RNESWN20201,UNB,SLG,Very Shallow,8.924442,0.384242,0,RNESWN,RNE2020,
RNESWS2017,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2017,RNESWS,14.4,27.6,0.75,0,0,0,0.75,0,1.8,0,12,0,2.55,30.3,7.2625,30,SLG,RNESWS20171,UNB,SLG,Very Shallow,5.9901,0.104895,2017,RNESWS,14.4,27.6,0.75,0,0,0,0.75,0,1.8,0,12,0,2.55,30.3,7.2625,30,SLG,RNESWS20171,UNB,SLG,Very Shallow,5.9901,0.104895,0,RNESWS,RNE2017,
RNESWS2018,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,RNESWS,57.3,22.4,0,0,0,0,0,0.6,3.15,0,1.65,0,2.65,0.75,2.9,21.65,SLG,RNESWS20181,UNB,SLG,Very Shallow,5.9901,0.104895,2018,RNESWS,57.3,22.4,0,0,0,0,0,0.6,3.15,0,1.65,0,2.65,0.75,2.9,21.65,SLG,RNESWS20181,UNB,SLG,Very Shallow,5.9901,0.104895,0,RNESWS,RNE2018,
RNESWS2019,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,RNESWS,26.7,44.5,1.5,0,0.75,0,5.4,1.05,3.9,0,16,0,6.1,0.3,4.2,15.7,SLG,RNESWS20191,UNB,SLG,Very Shallow,5.9901,0.104895,2019,RNESWS,26.7,44.5,1.5,0,0.75,0,5.4,1.05,3.9,0,16,0,6.1,0.3,4.2,15.7,SLG,RNESWS20191,UNB,SLG,Very Shallow,5.9901,0.104895,0,RNESWS,RNE2019,
RNESWS2020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,RNESWS,24.85,27.15,0.6,0.3,1.9,0,2.1,0.3,3,0.15,10.4,0,0.9,33.1,2.15,38.5625,SLG,RNESWS20201,UNB,SLG,Very Shallow,5.9901,0.104895,2020,RNESWS,24.85,27.15,0.6,0.3,1.9,0,2.1,0.3,3,0.15,10.4,0,0.9,33.1,2.15,38.5625,SLG,RNESWS20201,UNB,SLG,Very Shallow,5.9901,0.104895,0,RNESWS,RNE2020,
